timestamp,Codigo,Nome,Grupo_Sinal,N_Total,N_Treino,N_Holdout,N_Lags,Modelo,Parametros,RMSE,MAE,MAPE,Selecionado,Ruido_Branco,LB_Pvalor,Lags_Sig_PACF,Metodo_Lags
20260527_095838,700005294,CONVÊNIO MODERNIZAÇÃO DAS INFRAESTRUTURAS TECNOLÓG - 4678/2022,apenas_positivos,19,16,3,0,N/A,N/A,,,,False,True,0.9294204527183249,[],nenhum
20260527_095838,700005299,CONVÊNIO SEGURANÇA NOS LOCAIS DE PROVAS DO ENEM 20 -,apenas_positivos,24,20,4,0,N/A,N/A,,,,False,True,0.8824582968811309,[],nenhum
20260527_095838,700005330,"CONVÊNIO FORTALECER A SDS-PE, POR MEIO DA AQUISIÇÃ -",apenas_positivos,24,20,4,0,N/A,N/A,,,,False,True,0.2875850326664976,[1],nenhum
20260527_095838,700005331,CONVÊNIO TC PAC CIDADES HISTÓRICAS Nº 302/ RESTAUR -,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.5100709289931901,[],nenhum
20260527_095838,700005334,CONVÊNIO EQUIPAMENTOS DE INFORMÁTICA -,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.9999262183395092,[],nenhum
20260527_095838,700005347,CONVÊNIO REDE DE DETECÇÃO DE DROGAS DE PERNAMBUCO -,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.9825137053548003,[],nenhum
20260527_095838,700005352,CONVÊNIO NFECÇÃO PELO VÍRUS DA INFLUENZA AVIÁRIA H -,apenas_positivos,14,11,3,0,N/A,N/A,,,,False,True,0.9818953952879282,[],nenhum
20260527_095838,700005359,CONVÊNIO NÚCLEO DE ATENÇÃO A SAÚDE DO SERVIDOR PEN -,apenas_positivos,10,7,3,0,N/A,N/A,,,,False,True,0.8692469551389606,[],nenhum
20260527_095838,700005391,CONVÊNIO IMPLEMENTAÇÃO DE CENTRAL DE ATENDIMENTO A -,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.9996807425643516,[],nenhum
20260527_095838,700005427,CONVÊNIO TECNOVA III PERNAMBUCO -,apenas_positivos,14,11,3,0,N/A,N/A,,,,False,True,0.9987523708742809,[],nenhum
20260527_095838,700005428,CONVÊNIO TECNOVA III PERNAMBUCO -,apenas_positivos,14,11,3,0,N/A,N/A,,,,False,True,0.9990902250253609,[],nenhum
20260527_095838,700005429,CONVÊNIO COMBATE À DESERTIFICAÇÃO SEMIÁRIDO-CISTER - 956075,apenas_positivos,17,14,3,0,N/A,N/A,,,,False,True,0.9999802117925801,[],nenhum
20260527_095838,700005446,CONVÊNIO TC PAC CIDADES HISTÓRICAS Nº 294/ RESTAUR - ASSINADO,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.930559269550735,[],nenhum
20260527_095838,702004140,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA Nº 51/2013 - CV Nº 51/2013 - PCR.,positivos_e_negativos,63,51,12,0,N/A,N/A,,,,False,True,0.9596964687512392,[12],nenhum
20260527_095838,702004197,CONVÊNIO CICLOVIÁRIO DA REGIÃO METROPOLITANA DO RE - PLANO DIRETOR CICLOVIÁRIO,apenas_positivos,74,62,12,1,ARIMA,"(1,0,2)",376.51977737282226,331.5554193782129,36.822148960746915,False,False,2.5865247077262608e-11,[1],pacf
20260527_095838,702004197,CONVÊNIO CICLOVIÁRIO DA REGIÃO METROPOLITANA DO RE - PLANO DIRETOR CICLOVIÁRIO,apenas_positivos,74,62,12,1,LR,Ridge(alpha=10.0),467.5476503175397,428.6089397067,48.47833470951666,False,False,2.5865247077262608e-11,[1],pacf
20260527_095838,702004197,CONVÊNIO CICLOVIÁRIO DA REGIÃO METROPOLITANA DO RE - PLANO DIRETOR CICLOVIÁRIO,apenas_positivos,74,62,12,1,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",270.8130519172052,227.92933046521202,25.018665396559946,True,False,2.5865247077262608e-11,[1],pacf
20260527_095838,702004197,CONVÊNIO CICLOVIÁRIO DA REGIÃO METROPOLITANA DO RE - PLANO DIRETOR CICLOVIÁRIO,apenas_positivos,74,62,12,1,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.0001, 'learning_rate_init': 0.01}",664.9476516428997,635.9670941474639,76.00135544070481,False,False,2.5865247077262608e-11,[1],pacf
20260527_095838,702004226,CONVÊNIO COOPERAÇÃO TÉCNICA DE VIDEO MONITORAMENTO -,apenas_positivos,78,66,12,6,ARIMA,"(0,1,1)",138.32262076546027,120.33790746792413,13.935893965435561,False,False,2.5677074552531268e-76,"[1, 2, 6]",pacf
20260527_095838,702004226,CONVÊNIO COOPERAÇÃO TÉCNICA DE VIDEO MONITORAMENTO -,apenas_positivos,78,66,12,6,LR,Ridge(alpha=10.0),147.05407635219703,128.30811806876315,14.868587998514329,False,False,2.5677074552531268e-76,"[1, 2, 6]",pacf
20260527_095838,702004226,CONVÊNIO COOPERAÇÃO TÉCNICA DE VIDEO MONITORAMENTO -,apenas_positivos,78,66,12,6,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'linear'}",200.9475587313421,183.66043931586705,21.50807261177736,False,False,2.5677074552531268e-76,"[1, 2, 6]",pacf
20260527_095838,702004226,CONVÊNIO COOPERAÇÃO TÉCNICA DE VIDEO MONITORAMENTO -,apenas_positivos,78,66,12,6,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.001, 'learning_rate_init': 0.001}",133.38614756867085,115.79132340286394,13.403510756384406,True,False,2.5677074552531268e-76,"[1, 2, 6]",pacf
20260527_095838,702004281,CONVÊNIO VIDEOMONITORAMENTO ENTRE A SDS E A PREFEI - CONVÊNIO DE COOP.  08/2014,apenas_positivos,77,65,12,2,ARIMA,"(1,1,2)",35.68234360266115,29.812014666747498,8.459290024922884,True,False,2.7032360985174297e-69,"[1, 2]",pacf
20260527_095838,702004281,CONVÊNIO VIDEOMONITORAMENTO ENTRE A SDS E A PREFEI - CONVÊNIO DE COOP.  08/2014,apenas_positivos,77,65,12,2,LR,Ridge(alpha=0.01),82.03549247754208,71.88622356405146,20.56730828997578,False,False,2.7032360985174297e-69,"[1, 2]",pacf
20260527_095838,702004281,CONVÊNIO VIDEOMONITORAMENTO ENTRE A SDS E A PREFEI - CONVÊNIO DE COOP.  08/2014,apenas_positivos,77,65,12,2,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",49.005179872366945,40.83072514363059,11.549128579255651,False,False,2.7032360985174297e-69,"[1, 2]",pacf
20260527_095838,702004281,CONVÊNIO VIDEOMONITORAMENTO ENTRE A SDS E A PREFEI - CONVÊNIO DE COOP.  08/2014,apenas_positivos,77,65,12,2,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",49.361161648115115,40.80572047491344,11.525724350745769,False,False,2.7032360985174297e-69,"[1, 2]",pacf
20260527_095838,702004749,CONVÊNIO COOPERAÇÃO TÉCNICA ADM. E FINANCEIRA ENTR - CONVÊNIO 009/2019-GGPPE/SDS,apenas_positivos,68,56,12,1,ARIMA,"(1,0,0)",119232.37044278679,107423.21690119577,19768.73064217009,False,False,0.00847862117153499,[1],pacf
20260527_095838,702004749,CONVÊNIO COOPERAÇÃO TÉCNICA ADM. E FINANCEIRA ENTR - CONVÊNIO 009/2019-GGPPE/SDS,apenas_positivos,68,56,12,1,LR,Ridge(alpha=10.0),117813.19526522473,106073.98318192306,19681.719244907774,False,False,0.00847862117153499,[1],pacf
20260527_095838,702004749,CONVÊNIO COOPERAÇÃO TÉCNICA ADM. E FINANCEIRA ENTR - CONVÊNIO 009/2019-GGPPE/SDS,apenas_positivos,68,56,12,1,SVR,"{'C': 10, 'epsilon': 1, 'kernel': 'rbf'}",133109.8874126998,123853.17890848957,22534.616615516923,False,False,0.00847862117153499,[1],pacf
20260527_095838,702004749,CONVÊNIO COOPERAÇÃO TÉCNICA ADM. E FINANCEIRA ENTR - CONVÊNIO 009/2019-GGPPE/SDS,apenas_positivos,68,56,12,1,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.01, 'learning_rate_init': 0.01}",98214.4623352352,85627.47718607773,16093.624278095145,True,False,0.00847862117153499,[1],pacf
20260527_095838,702005036,CONVÊNIO PJES BELO JARDIM - Nº004/2021-GGPPE/SDS,apenas_positivos,50,40,10,0,N/A,N/A,,,,False,True,0.561058208404889,[],nenhum
20260527_095838,702005118,CONVÊNIO CONVÊNIO ENTRE A SDS E A PREFEITURA MUNIC - 009/2021,apenas_positivos,44,36,8,6,ARIMA,"(3,1,0)",12.918260432269397,12.013853975014491,9.576600800695466,False,False,0.0030259236366223558,"[1, 6]",pacf
20260527_095838,702005118,CONVÊNIO CONVÊNIO ENTRE A SDS E A PREFEITURA MUNIC - 009/2021,apenas_positivos,44,36,8,6,LR,Ridge(alpha=100.0),18.00676686266244,16.426903123583052,12.997755756077733,False,False,0.0030259236366223558,"[1, 6]",pacf
20260527_095838,702005118,CONVÊNIO CONVÊNIO ENTRE A SDS E A PREFEITURA MUNIC - 009/2021,apenas_positivos,44,36,8,6,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",21.807193604964954,20.249696332966067,16.078180457777012,False,False,0.0030259236366223558,"[1, 6]",pacf
20260527_095838,702005118,CONVÊNIO CONVÊNIO ENTRE A SDS E A PREFEITURA MUNIC - 009/2021,apenas_positivos,44,36,8,6,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",11.031947857504635,10.385939320933073,8.362664834413337,True,False,0.0030259236366223558,"[1, 6]",pacf
20260527_095838,702005204,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA Nº004/2022 -,apenas_positivos,28,23,5,0,N/A,N/A,,,,False,True,0.2640122971340547,[1],nenhum
20260527_095838,702005241,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,apenas_positivos,27,22,5,0,N/A,N/A,,,,False,True,0.8006789726316034,[],nenhum
20260527_095838,703004276,CONVÊNIO TERMO DE COOPERAÇÃO TÉCNICA-FINANCEIRA Nº - 001/2013,apenas_positivos,29,24,5,2,ARIMA,"(0,2,0)",0.21466252583997986,0.12800000000000028,7.648324581822183,True,False,2.5512749580816018e-12,"[1, 2]",pacf
20260527_095838,703004276,CONVÊNIO TERMO DE COOPERAÇÃO TÉCNICA-FINANCEIRA Nº - 001/2013,apenas_positivos,29,24,5,2,LR,Ridge(alpha=1.0),0.22244606748922086,0.16370963943258196,16.421557118684305,False,False,2.5512749580816018e-12,"[1, 2]",pacf
20260527_095838,703004276,CONVÊNIO TERMO DE COOPERAÇÃO TÉCNICA-FINANCEIRA Nº - 001/2013,apenas_positivos,29,24,5,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",0.2216193896537204,0.1572351737256967,14.67273644979343,False,False,2.5512749580816018e-12,"[1, 2]",pacf
20260527_095838,703004276,CONVÊNIO TERMO DE COOPERAÇÃO TÉCNICA-FINANCEIRA Nº - 001/2013,apenas_positivos,29,24,5,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",0.2193374792755449,0.1403018812514768,10.304463568598562,False,False,2.5512749580816018e-12,"[1, 2]",pacf
20260527_095838,703004277,CONVÊNIO ITEP- BOLSA COMPLEMENTAR 2014 -,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",13.416997472582395,11.570774729244796,49.11584967025458,False,False,3.527911313716882e-16,"[1, 2]",pacf
20260527_095838,703004277,CONVÊNIO ITEP- BOLSA COMPLEMENTAR 2014 -,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),13.245392185614412,9.216438510490418,33.966210353219346,False,False,3.527911313716882e-16,"[1, 2]",pacf
20260527_095838,703004277,CONVÊNIO ITEP- BOLSA COMPLEMENTAR 2014 -,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",15.140944211092155,11.41236637904471,40.332042589431886,False,False,3.527911313716882e-16,"[1, 2]",pacf
20260527_095838,703004277,CONVÊNIO ITEP- BOLSA COMPLEMENTAR 2014 -,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.01}",12.48922356742911,8.033678489779385,30.449117794270812,True,False,3.527911313716882e-16,"[1, 2]",pacf
20260527_095838,703004361,CONVÊNIO FACEPE/PITEC-FIAT -,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",12897.084189756477,4640.970460302567,53.307151387600314,True,False,8.117055906916385e-18,"[1, 2]",pacf
20260527_095838,703004361,CONVÊNIO FACEPE/PITEC-FIAT -,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),13088.229065469548,4413.566831513588,36.354923264142386,False,False,8.117055906916385e-18,"[1, 2]",pacf
20260527_095838,703004361,CONVÊNIO FACEPE/PITEC-FIAT -,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",13180.317653731421,4608.408293911622,42.924847910939164,False,False,8.117055906916385e-18,"[1, 2]",pacf
20260527_095838,703004361,CONVÊNIO FACEPE/PITEC-FIAT -,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.01}",12921.113790781614,4564.532842956102,48.89255326604175,False,False,8.117055906916385e-18,"[1, 2]",pacf
20260527_095838,703004405,CONVÊNIO FACEPE/PITEC-FIAT 2ª RODADA -,apenas_positivos,55,44,11,0,N/A,N/A,,,,False,True,0.8515931134757113,[],nenhum
20260527_095838,703004500,CONVÊNIO PITEC 4ª RODADA - KURIER TECNOLOGIA EM IN -,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",259.01626160868165,223.4106968029604,49.136495014623605,False,False,5.610760164729878e-18,"[1, 2]",pacf
20260527_095838,703004500,CONVÊNIO PITEC 4ª RODADA - KURIER TECNOLOGIA EM IN -,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),249.9032203590939,168.44241578044824,32.70422623893001,False,False,5.610760164729878e-18,"[1, 2]",pacf
20260527_095838,703004500,CONVÊNIO PITEC 4ª RODADA - KURIER TECNOLOGIA EM IN -,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",278.13798867035564,207.5406711135134,38.76826034789564,False,False,5.610760164729878e-18,"[1, 2]",pacf
20260527_095838,703004500,CONVÊNIO PITEC 4ª RODADA - KURIER TECNOLOGIA EM IN -,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.01}",239.76726719055856,154.645150552202,30.893843915378405,True,False,5.610760164729878e-18,"[1, 2]",pacf
20260527_095838,703004883,CONVÊNIO PITEC - FACEPE/NESS/UFRPE -,apenas_positivos,40,32,8,0,N/A,N/A,,,,False,True,0.19298482888293672,[1],nenhum
20260527_095838,703004946,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E ADMINIST -,positivos_e_negativos,40,32,8,0,N/A,N/A,,,,False,True,0.9999999955574769,[],nenhum
20260527_095838,703004949,CONVÊNIO PITEC-FCA -,apenas_positivos,40,32,8,0,N/A,N/A,,,,False,True,0.9117265476672193,[],nenhum
20260527_095838,703004966,CONVÊNIO CONVENIO ROTA DO ATLANTICO - Nº001/2020-CRA,apenas_positivos,48,39,9,0,N/A,N/A,,,,False,True,0.9999999999996952,[],nenhum
20260527_095838,703005214,CONVÊNIO FACEPE/LUZ ENGENHARIA LTDA - PITEC 2022 -,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.9999951626783959,[],nenhum
20260527_095838,703005215,CONVÊNIO FACEPE/PITEC/SOMAR ESPECIAL CARE - PITEC  -,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.993710817095677,[],nenhum
20260527_095838,703005216,CONVÊNIO FACEPE/PITEC/POLILAC - PITEC 2022 -,apenas_positivos,19,16,3,0,N/A,N/A,,,,False,True,0.9990113807043194,[],nenhum
20260527_095838,706210000,TRANSFERÊNCIA  ESPECIAL  DA UNIÃO - 2021,apenas_positivos,34,28,6,0,N/A,N/A,,,,False,True,0.06834368864229388,[],nenhum
20260527_095838,706220000,TRANSFERÊNCIA  ESPECIAL  DA UNIÃO - 2022,apenas_positivos,33,27,6,0,N/A,N/A,,,,False,True,0.9999243379931255,[],nenhum
20260527_095838,706230000,TRANSFERÊNCIA  ESPECIAL  DA UNIÃO - 2023,apenas_positivos,27,22,5,0,N/A,N/A,,,,False,True,0.1065607251174637,[2],nenhum
20260527_095838,708000000,TRANSFERÊNCIA DA UNIÃO REFERENTE À COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS,apenas_positivos,78,66,12,0,N/A,N/A,,,,False,True,0.5017642161500155,[],nenhum
20260527_095838,711080000,DEMAIS TRANSFERÊNCIAS OBRIGATÓRIAS NÃO DECORRENTES DE REPARTIÇÕES DE RECEITAS - LEI FEDERAL Nº 9.615/1998 (LEI PELÉ),apenas_positivos,81,69,12,0,N/A,N/A,,,,False,True,0.7540078412451277,[],nenhum
20260527_095838,712500000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO FUNDO PENITENCIÁRIO - FUNPEN,apenas_positivos,70,58,12,0,N/A,N/A,,,,False,True,0.9979655824852763,[],nenhum
20260527_095838,713000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO FUNDO DE SEGURANÇA PÚBLICA - FSP,apenas_positivos,34,28,6,0,N/A,N/A,,,,False,True,0.9107060772055628,[],nenhum
20260527_095838,714005004,CONVÊNIO FUNDO A FUNDO - FET/PE - 021 2019,apenas_positivos,31,25,6,0,N/A,N/A,,,,False,True,0.7777976439873274,[],nenhum
20260527_095838,714005393,CONVÊNIO BLOCO DE ASSESSORAMENTO ESTATÍSTICO - FET -,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.9999945942189321,[],nenhum
20260527_095838,715000000,TRANSFERÊNCIAS DESTINADAS AO SETOR CULTURAL - LC Nº195/2022 - ART 5º - AUDIOVISUAL,apenas_positivos,22,18,4,0,N/A,N/A,,,,False,True,0.999999371288931,[],nenhum
20260527_095838,719000000,TRANSFERÊNCIAS DA POLÍTICA NACIONAL ALDIR BLANC DE FOMENTO À CULTURA - LEI Nº 14.399/2022,apenas_positivos,22,18,4,0,N/A,N/A,,,,False,True,0.9998745316703859,[],nenhum
20260527_095838,720000000,TRANSFERÊNCIAS DA UNIÃO REFERENTES ÀS PARTICIPAÇÕES NA EXPLORAÇÃO DE PETRÓLEO E GÁS NATURAL DESTINADAS AO FEP - LEI 9.478/1997,apenas_positivos,22,18,4,0,N/A,N/A,,,,False,True,0.8668200318738002,[],nenhum
20260527_095838,749000000,OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS,positivos_e_negativos,18,15,3,0,N/A,N/A,,,,False,True,0.9759682153762088,[],nenhum
20260527_095838,750000000,RECURSOS DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - CIDE,apenas_positivos,42,34,8,0,N/A,N/A,,,,False,True,0.12859187905150815,[1],nenhum
20260527_095838,752000000,RECURSOS VINCULADOS AO TRÂNSITO,positivos_e_negativos,82,70,12,1,ARIMA,"(1,0,0)",4572061.290763155,4056178.3190919827,138.57164056200048,False,False,0.007820587083301515,[1],pacf
20260527_095838,752000000,RECURSOS VINCULADOS AO TRÂNSITO,positivos_e_negativos,82,70,12,1,LR,Ridge(alpha=100.0),4559764.792735624,4037325.7299673907,138.28163562150343,True,False,0.007820587083301515,[1],pacf
20260527_095838,752000000,RECURSOS VINCULADOS AO TRÂNSITO,positivos_e_negativos,82,70,12,1,SVR,"{'C': 10, 'epsilon': 1, 'kernel': 'rbf'}",5376916.398595147,4755796.030138005,123.19994721631195,False,False,0.007820587083301515,[1],pacf
20260527_095838,752000000,RECURSOS VINCULADOS AO TRÂNSITO,positivos_e_negativos,82,70,12,1,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.001, 'learning_rate_init': 0.001}",5506741.658804676,4855196.430035281,117.01145224025618,False,False,0.007820587083301515,[1],pacf
20260527_095838,753000000,RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES E PREÇOS PÚBLICOS,positivos_e_negativos,82,70,12,1,ARIMA,"(1,0,0)",17610022.7839698,16903828.514143154,27.52813964338687,False,False,0.023443077383048277,[1],pacf
20260527_095838,753000000,RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES E PREÇOS PÚBLICOS,positivos_e_negativos,82,70,12,1,LR,Ridge(alpha=10.0),17194125.342685662,16476611.873149164,26.78215607657001,True,False,0.023443077383048277,[1],pacf
20260527_095838,753000000,RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES E PREÇOS PÚBLICOS,positivos_e_negativos,82,70,12,1,SVR,"{'C': 100, 'epsilon': 1, 'kernel': 'rbf'}",65092307.42762532,61210053.63079699,102.59847434889406,False,False,0.023443077383048277,[1],pacf
20260527_095838,753000000,RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES E PREÇOS PÚBLICOS,positivos_e_negativos,82,70,12,1,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",18950758.684353158,18367029.79432783,30.09446650168747,False,False,0.023443077383048277,[1],pacf
20260527_095838,753220201,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - ADAGRO",apenas_positivos,82,70,12,12,ARIMA,"(2,1,3)",291932.1795712662,235042.84188588956,16.273752870428687,False,False,9.298659457908538e-50,"[1, 2, 5, 9, 12]",pacf
20260527_095838,753220201,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - ADAGRO",apenas_positivos,82,70,12,12,LR,Ridge(alpha=10.0),254088.97097577367,209679.34240784906,14.617462221783095,False,False,9.298659457908538e-50,"[1, 2, 5, 9, 12]",pacf
20260527_095838,753220201,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - ADAGRO",apenas_positivos,82,70,12,12,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",271072.29445570137,220277.51007885588,15.278865561805308,False,False,9.298659457908538e-50,"[1, 2, 5, 9, 12]",pacf
20260527_095838,753220201,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - ADAGRO",apenas_positivos,82,70,12,12,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001}",169970.25598329992,136507.44356558783,9.942670150172361,True,False,9.298659457908538e-50,"[1, 2, 5, 9, 12]",pacf
20260527_095838,753390301,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - I.M.L. I.T.B I.C.",positivos_e_negativos,77,65,12,0,N/A,N/A,,,,False,True,0.9972660061348558,[],nenhum
20260527_095838,753390601,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - BOMBEIROS",apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.5211584911675394,[6],nenhum
20260527_095838,753390701,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - CASIS",apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.23816870191336903,[9],nenhum
20260527_095838,753610801,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - MULTAS CPRH",apenas_positivos,43,35,8,3,ARIMA,"(2,1,0)",167920.26505788125,143949.69989371486,36.32905518909767,False,False,0.0004643559003785557,[3],pacf
20260527_095838,753610801,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - MULTAS CPRH",apenas_positivos,43,35,8,3,LR,Ridge(alpha=0.01),149971.2468040144,127046.69765478178,33.011289139788005,False,False,0.0004643559003785557,[3],pacf
20260527_095838,753610801,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - MULTAS CPRH",apenas_positivos,43,35,8,3,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'linear'}",183894.66308961055,152744.87478806567,37.21212109777995,False,False,0.0004643559003785557,[3],pacf
20260527_095838,753610801,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - MULTAS CPRH",apenas_positivos,43,35,8,3,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",109497.80219065117,89652.27408775123,22.257058822517664,True,False,0.0004643559003785557,[3],pacf
20260527_095838,754004757,CONTRATO BID 4554 - PROFISCO II,apenas_positivos,42,34,8,0,N/A,N/A,,,,False,True,0.6693848306257898,[],nenhum
20260527_095838,754005127,PROJETO DE INFRAESTRUTURA RODOVIÁRIA,positivos_e_negativos,11,8,3,0,N/A,N/A,,,,False,True,0.48725335510832535,[],nenhum
20260527_095838,754005226,PROJETO DE MELHORIA DAS ESTRUTURAS DO MPPE,apenas_positivos,31,25,6,0,N/A,N/A,,,,False,True,0.8936915851283095,[],nenhum
20260527_095838,755000000,RECURSOS DE ALIENAÇÃO DE BENS/ATIVOS - ADMINISTRAÇÃO DIRETA,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.6075117674188784,[],nenhum
20260527_095838,756000000,RECURSOS DE ALIENAÇÃO DE BENS/ATIVOS - ADMINISTRAÇÃO INDIRETA,apenas_positivos,40,32,8,0,N/A,N/A,,,,False,True,0.3227599841902393,[],nenhum
20260527_095838,757000000,RECURSOS DE DEPÓSITOS JUDICIAIS – LIDES DAS QUAIS O ENTE FAZ PARTE,apenas_positivos,44,36,8,0,N/A,N/A,,,,False,True,0.9999996425534827,[],nenhum
20260527_095838,759000000,RECURSOS VINCULADOS A FUNDOS,positivos_e_negativos,20,16,4,0,N/A,N/A,,,,False,True,0.4483115266490121,[],nenhum
20260527_095838,759120201,RECURSOS VINCULADOS A FUNDOS - FUNDO DE REGULARIZAÇÃO FUNDIÁRIA,positivos_e_negativos,27,22,5,0,N/A,N/A,,,,False,True,0.06722973427866222,[],nenhum
20260527_095838,759130401,RECURSOS VINCULADOS A FUNDOS - FEDC-PE,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.4934567323795964,[],nenhum
20260527_095838,759150000,RECURSOS VINCULADOS A FUNDOS - FUNDO APERF. TCE,apenas_positivos,82,70,12,3,ARIMA,"(0,1,2)",186887.03647409863,135684.60644345995,19.23786641458494,False,False,3.211826068982156e-18,"[1, 2, 3]",pacf
20260527_095838,759150000,RECURSOS VINCULADOS A FUNDOS - FUNDO APERF. TCE,apenas_positivos,82,70,12,3,LR,Ridge(alpha=0.01),205946.2605349296,145060.42408410463,18.921153726267455,False,False,3.211826068982156e-18,"[1, 2, 3]",pacf
20260527_095838,759150000,RECURSOS VINCULADOS A FUNDOS - FUNDO APERF. TCE,apenas_positivos,82,70,12,3,SVR,"{'C': 10, 'epsilon': 1, 'kernel': 'linear'}",180785.33151162372,126033.18335959502,17.560528056625724,True,False,3.211826068982156e-18,"[1, 2, 3]",pacf
20260527_095838,759150000,RECURSOS VINCULADOS A FUNDOS - FUNDO APERF. TCE,apenas_positivos,82,70,12,3,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",293480.2819801759,216090.9950559689,27.264819981041473,False,False,3.211826068982156e-18,"[1, 2, 3]",pacf
